,xpixels,ypixels,cell_type,sub_type_1,sub_type_2,sub_type_3,sub_type_4,sub_type_5
3859,20497,14074,tumor,a_others,a_others,a_others,a_others,tumor1
3860,5611,19175,tumor,a_others,a_others,a_others,a_others,tumor1
3861,12163,11911,stroma,a_others,a_others,a_others,a_others,stroma1
3862,4603,20337,tumor,a_others,a_others,a_others,a_others,tumor1
3863,14935,8280,tumor,a_others,a_others,a_others,a_others,tumor2
3864,13184,18873,tumor,a_others,a_others,a_others,a_others,tumor1
3865,15450,14952,stroma,a_others,a_others,a_others,a_others,stroma2
3866,19477,7402,tumor,tumor_1,a_others,a_others,a_others,tumor2
3867,20763,22923,stroma,a_others,a_others,a_others,a_others,stroma2
3868,8379,12932,stroma,a_others,a_others,a_others,a_others,stroma1
3869,13669,5815,stroma,a_others,a_others,a_others,a_others,stroma2
3870,14193,18291,stroma,stroma_1,a_others,stroma,a_others,stroma2
3871,5604,14242,tumor,a_others,a_others,a_others,a_others,tumor1
3872,7883,18736,tumor,a_others,a_others,a_others,a_others,tumor1
3873,14433,10602,immune,a_others,a_others,a_others,a_others,immune
3874,17721,14514,stroma,a_others,a_others,a_others,a_others,stroma2
3875,18491,23072,tumor,a_others,a_others,a_others,a_others,tumor1
3876,8638,17429,stroma,a_others,a_others,a_others,a_others,stroma1
3877,21504,12622,immune,a_others,a_others,a_others,a_others,immune
3878,15700,13356,stroma,a_others,a_others,a_others,a_others,stroma2
3879,15191,11036,tumor,a_others,a_others,a_others,a_others,tumor2
3880,11414,17280,stroma,stroma_1,a_others,stroma,a_others,stroma2
3881,22274,20310,tumor,a_others,a_others,a_others,a_others,tumor1
3882,15964,21335,stroma,a_others,a_others,a_others,a_others,stroma2
3883,17716,11322,tumor,tumor_5,a_others,a_others,a_others,tumor2
3884,10894,6835,tumor,a_others,a_others,a_others,a_others,tumor2
3885,21252,12477,immune,a_others,a_others,a_others,a_others,immune
3886,14430,8571,tumor,a_others,a_others,a_others,a_others,tumor2
3887,10662,20618,tumor,a_others,a_others,a_others,a_others,tumor1
3888,10903,12928,stroma,a_others,a_others,a_others,a_others,stroma2
3889,7884,19606,tumor,a_others,a_others,a_others,a_others,tumor1
3890,22018,18424,stroma,a_others,a_others,a_others,a_others,stroma2
3891,10902,12348,tumor,a_others,a_others,a_others,a_others,tumor2
3892,5112,22947,tumor,a_others,a_others,a_others,a_others,tumor2
3893,11421,21632,tumor,a_others,a_others,a_others,a_others,tumor2
3894,18739,20025,stroma,a_others,a_others,a_others,a_others,stroma2
3895,7129,21203,immune,immune_2,immune_2,a_others,immune,immune
3896,15941,6247,tumor,a_others,a_others,a_others,a_others,tumor2
3897,19989,12334,stroma,a_others,a_others,a_others,a_others,stroma2
3898,11657,11041,stroma,a_others,a_others,a_others,a_others,stroma1
3899,15949,11470,tumor,tumor_5,a_others,a_others,a_others,tumor2
3900,13423,10023,tumor,a_others,a_others,a_others,a_others,tumor2
3901,7869,10031,tumor,a_others,a_others,a_others,a_others,tumor2
3902,21261,18280,stroma,a_others,a_others,a_others,a_others,stroma2
3903,11409,13798,tumor,a_others,a_others,a_others,a_others,tumor2
3904,19493,18138,tumor,a_others,a_others,a_others,a_others,tumor1
3905,7380,20187,immune,a_others,a_others,a_others,a_others,immune
3906,6874,19608,tumor,a_others,a_others,a_others,a_others,tumor1
3907,5352,14678,tumor,a_others,a_others,a_others,a_others,tumor1
3908,8117,6984,stroma,stroma_2,a_others,a_others,a_others,stroma1
3909,14430,8280,tumor,a_others,a_others,a_others,a_others,tumor1
3910,13425,11764,tumor,tumor_4,a_others,tumor,a_others,tumor2
3911,14429,7700,immune,a_others,a_others,a_others,a_others,immune
3912,14428,7410,immune,a_others,a_others,a_others,a_others,immune
3913,9898,15831,tumor,a_others,a_others,a_others,a_others,tumor2
3914,7636,22653,immune,immune_2,immune_2,a_others,immune,immune
3915,20993,7980,tumor,tumor_1,a_others,a_others,a_others,tumor2
3916,13940,18146,tumor,a_others,a_others,a_others,a_others,tumor2
3917,12677,17423,stroma,stroma_1,a_others,stroma,a_others,stroma2
3918,4859,22222,tumor,a_others,a_others,a_others,a_others,tumor2
3919,8634,14818,stroma,a_others,a_others,a_others,a_others,stroma1
3920,4099,20338,tumor,a_others,a_others,a_others,a_others,tumor1
3921,20997,10592,stroma,a_others,a_others,a_others,a_others,stroma2
3922,11161,16845,tumor,a_others,a_others,a_others,a_others,tumor2
3923,14682,7845,tumor,a_others,a_others,a_others,a_others,tumor2
3924,17466,12628,tumor,tumor_5,a_others,a_others,a_others,tumor2
3925,14678,5524,tumor,a_others,a_others,a_others,a_others,tumor2
3926,8888,16123,tumor,tumor_3,a_others,a_others,tumor,tumor1
3927,16713,15386,stroma,a_others,a_others,a_others,a_others,stroma2
3928,4854,19031,stroma,a_others,a_others,a_others,a_others,stroma1
3929,9143,17718,tumor,tumor_3,a_others,a_others,tumor,tumor1
3930,22015,16393,immune,a_others,a_others,a_others,a_others,immune
3931,15199,15968,tumor,tumor_2,a_others,a_others,a_others,tumor2
3932,12179,22356,stroma,a_others,a_others,a_others,a_others,stroma1
3933,19481,10014,immune,a_others,a_others,a_others,a_others,immune
3934,18225,14223,stroma,a_others,a_others,a_others,a_others,stroma2
3935,13696,23514,stroma,a_others,a_others,a_others,a_others,stroma2
3936,17730,20317,stroma,a_others,a_others,a_others,a_others,stroma2
3937,7866,8000,stroma,stroma_2,a_others,a_others,a_others,stroma1
3938,8887,15253,tumor,a_others,a_others,a_others,a_others,tumor2
3939,16967,16981,tumor,tumor_2,a_others,a_others,a_others,tumor2
3940,15185,6974,stroma,a_others,a_others,a_others,a_others,stroma2
3941,15445,11761,tumor,tumor_5,a_others,a_others,a_others,tumor2
3942,18976,9724,stroma,a_others,a_others,a_others,a_others,stroma2
3943,16453,10889,tumor,tumor_5,a_others,a_others,a_others,tumor2
3944,6625,21784,tumor,a_others,a_others,a_others,a_others,tumor1
3945,6875,19898,tumor,a_others,a_others,a_others,a_others,tumor2
3946,9126,6693,tumor,a_others,a_others,a_others,a_others,tumor2
3947,11663,14813,stroma,a_others,a_others,a_others,a_others,stroma1
3948,14200,22933,stroma,a_others,a_others,a_others,a_others,stroma2
3949,10648,11043,tumor,a_others,a_others,a_others,a_others,tumor2
3950,21005,16104,immune,immune_1,immune_1,a_others,a_others,immune
3951,9392,15252,tumor,a_others,a_others,a_others,a_others,tumor2
3952,6864,12934,tumor,a_others,a_others,a_others,a_others,tumor1
3953,4091,15405,tumor,a_others,a_others,a_others,a_others,tumor2
3954,3844,18742,tumor,a_others,a_others,a_others,a_others,tumor1
3955,6867,14675,stroma,a_others,a_others,a_others,a_others,stroma1
3956,14687,11327,stroma,a_others,a_others,a_others,a_others,stroma1
3957,20758,19732,immune,a_others,a_others,a_others,a_others,immune
3958,17206,8131,stroma,a_others,a_others,a_others,a_others,stroma2
3959,6603,7567,stroma,a_others,a_others,a_others,a_others,stroma2
3960,14442,16115,stroma,stroma_1,a_others,stroma,a_others,stroma2
3961,5097,13082,tumor,a_others,a_others,a_others,a_others,tumor2
3962,21499,8850,immune,a_others,a_others,a_others,a_others,immune
3963,23264,7832,immune,a_others,a_others,a_others,a_others,immune
3964,4352,20772,tumor,a_others,a_others,a_others,a_others,tumor1
3965,15203,18870,stroma,a_others,a_others,a_others,a_others,stroma2
3966,18225,13933,stroma,a_others,a_others,a_others,a_others,stroma2
3967,20499,15525,immune,immune_1,immune_1,a_others,a_others,immune
3968,10667,23519,tumor,a_others,a_others,a_others,a_others,tumor2
3969,19994,15236,immune,immune_1,immune_1,a_others,a_others,immune
3970,6375,23090,tumor,a_others,a_others,a_others,a_others,tumor2
3971,9133,11045,tumor,a_others,a_others,a_others,a_others,tumor1
3972,13430,14665,immune,a_others,a_others,a_others,a_others,immune
3973,19479,8853,stroma,a_others,a_others,a_others,a_others,stroma2
3974,19488,14656,stroma,a_others,a_others,a_others,a_others,stroma2
3975,9904,19893,tumor,a_others,a_others,a_others,a_others,tumor1
3976,13675,10168,tumor,a_others,a_others,a_others,a_others,tumor2
3977,7367,11773,stroma,a_others,a_others,a_others,a_others,stroma1
3978,8886,14962,stroma,a_others,a_others,a_others,a_others,stroma1
3979,9652,20619,tumor,a_others,a_others,a_others,a_others,tumor1
3980,10390,7706,stroma,stroma_2,a_others,a_others,a_others,stroma1
3981,8874,6548,stroma,stroma_2,a_others,a_others,a_others,stroma1
3982,19491,16687,immune,immune_1,immune_1,a_others,a_others,immune
3983,18468,7984,stroma,a_others,a_others,a_others,a_others,stroma2
3984,13179,15681,tumor,tumor_4,a_others,tumor,a_others,tumor2
3985,22008,11461,stroma,a_others,a_others,a_others,a_others,stroma1
3986,5352,14968,tumor,a_others,a_others,a_others,a_others,tumor1
3987,9403,22796,tumor,a_others,a_others,a_others,a_others,tumor2
3988,11152,11042,stroma,a_others,a_others,a_others,a_others,stroma1
3989,16462,16402,tumor,tumor_2,a_others,a_others,a_others,tumor2
3990,9395,17573,tumor,a_others,a_others,a_others,a_others,tumor2
3991,20496,13204,stroma,a_others,a_others,a_others,a_others,stroma1
3992,17478,20462,tumor,a_others,a_others,a_others,a_others,tumor2
3993,5107,19466,immune,a_others,a_others,a_others,a_others,immune
3994,14943,13502,tumor,a_others,a_others,a_others,a_others,tumor2
3995,13681,13940,tumor,a_others,a_others,a_others,a_others,tumor1
3996,17962,6824,tumor,tumor_1,a_others,a_others,a_others,tumor2
3997,10908,16120,stroma,a_others,a_others,a_others,a_others,stroma2
3998,16194,6682,tumor,a_others,a_others,a_others,a_others,tumor2
3999,10394,10608,stroma,a_others,a_others,a_others,a_others,stroma1
4000,17717,11902,stroma,a_others,a_others,a_others,a_others,stroma2
4001,16709,13064,immune,a_others,a_others,a_others,a_others,immune
4002,5599,11341,tumor,a_others,a_others,a_others,a_others,tumor1
4003,20001,19588,immune,a_others,a_others,a_others,a_others,immune
4004,18987,16978,stroma,a_others,a_others,a_others,a_others,stroma2
4005,14428,6830,tumor,a_others,a_others,a_others,a_others,tumor1
4006,7887,21928,tumor,a_others,a_others,a_others,a_others,tumor1
4007,8630,12497,stroma,a_others,a_others,a_others,a_others,stroma1
4008,9635,9013,stroma,stroma_2,a_others,a_others,a_others,stroma1
4009,6874,19318,tumor,a_others,a_others,a_others,a_others,tumor2
4010,15459,20755,stroma,a_others,a_others,a_others,a_others,stroma2
4011,5852,11775,tumor,a_others,a_others,a_others,a_others,tumor2
4012,7625,15690,tumor,tumor_3,a_others,a_others,tumor,tumor1
4013,17480,21913,tumor,a_others,a_others,a_others,a_others,tumor2
4014,8383,15543,tumor,tumor_3,a_others,a_others,tumor,tumor1
4015,15707,17999,tumor,tumor_2,a_others,a_others,a_others,tumor2
4016,21002,14073,stroma,a_others,a_others,a_others,a_others,stroma2
4017,7122,16561,tumor,tumor_3,a_others,a_others,tumor,tumor1
4018,21259,17410,stroma,a_others,a_others,a_others,a_others,stroma2
4019,6372,21350,immune,a_others,a_others,a_others,a_others,immune
4020,21011,19876,immune,a_others,a_others,a_others,a_others,immune
4021,8871,5097,stroma,stroma_2,a_others,a_others,a_others,stroma1
4022,21751,8704,stroma,a_others,a_others,a_others,a_others,stroma2
4023,14175,6685,immune,a_others,a_others,a_others,a_others,immune
4024,15962,19594,stroma,a_others,a_others,a_others,a_others,stroma2
4025,5857,14967,tumor,a_others,a_others,a_others,a_others,tumor2
4026,5603,13662,tumor,a_others,a_others,a_others,a_others,tumor1
4027,16966,15820,immune,a_others,a_others,a_others,a_others,immune
4028,22258,10445,stroma,a_others,a_others,a_others,a_others,stroma2
4029,22758,7252,immune,a_others,a_others,a_others,a_others,immune
4030,14174,6105,stroma,a_others,a_others,a_others,a_others,stroma1
4031,4351,20482,tumor,a_others,a_others,a_others,a_others,tumor1
4032,9125,5822,stroma,stroma_2,a_others,a_others,a_others,stroma1
4033,13169,9298,tumor,a_others,a_others,a_others,a_others,tumor2
4034,10390,7416,stroma,stroma_2,a_others,a_others,a_others,stroma1
4035,10411,21634,stroma,a_others,a_others,a_others,a_others,stroma1
4036,10134,5240,tumor,a_others,a_others,a_others,a_others,tumor1
4037,16461,15821,stroma,a_others,a_others,a_others,a_others,stroma2
4038,9641,13075,stroma,a_others,a_others,a_others,a_others,stroma2
4039,6620,18303,tumor,a_others,a_others,a_others,a_others,tumor1
4040,9906,21344,tumor,a_others,a_others,a_others,a_others,tumor1
4041,12913,7122,stroma,a_others,a_others,a_others,a_others,stroma1
4042,4604,20627,tumor,a_others,a_others,a_others,a_others,tumor1
4043,20737,6095,tumor,a_others,a_others,a_others,a_others,tumor2
4044,13428,13505,tumor,tumor_4,a_others,tumor,a_others,tumor2
4045,3841,17291,tumor,a_others,a_others,a_others,a_others,tumor1
4046,8898,22506,tumor,a_others,a_others,a_others,a_others,tumor1
4047,5094,11341,stroma,a_others,a_others,a_others,a_others,stroma1
4048,21518,21617,stroma,a_others,a_others,a_others,a_others,stroma2
4049,21763,16829,stroma,a_others,a_others,a_others,a_others,stroma2
4050,19498,21329,immune,a_others,a_others,a_others,a_others,immune
4051,12425,17568,stroma,stroma_1,a_others,stroma,a_others,stroma2
4052,12665,9879,tumor,a_others,a_others,a_others,a_others,tumor2
4053,11161,16555,stroma,a_others,a_others,a_others,a_others,stroma1
4054,10161,23230,tumor,a_others,a_others,a_others,a_others,tumor2
4055,6372,21059,tumor,a_others,a_others,a_others,a_others,tumor1
4056,6358,12355,tumor,a_others,a_others,a_others,a_others,tumor1
4057,14698,18580,stroma,stroma_1,a_others,stroma,a_others,stroma2
4058,6370,19899,tumor,a_others,a_others,a_others,a_others,tumor1
4059,9148,20910,tumor,a_others,a_others,a_others,a_others,tumor2
4060,20253,19733,immune,a_others,a_others,a_others,a_others,immune
4061,6612,13370,tumor,a_others,a_others,a_others,a_others,tumor1
4062,11400,7705,stroma,a_others,a_others,a_others,a_others,stroma2
4063,12412,9444,stroma,a_others,a_others,a_others,a_others,stroma1
4064,19224,7258,tumor,tumor_1,a_others,a_others,a_others,tumor2
4065,6611,12790,stroma,a_others,a_others,a_others,a_others,stroma1
4066,9140,15687,tumor,a_others,a_others,a_others,a_others,tumor2
4067,21012,21037,immune,a_others,a_others,a_others,a_others,immune
4068,18730,14222,stroma,a_others,a_others,a_others,a_others,stroma2
4069,3842,17581,tumor,a_others,a_others,a_others,a_others,tumor2
4070,17454,5084,immune,a_others,a_others,a_others,a_others,immune
4071,12914,7702,tumor,a_others,a_others,a_others,a_others,tumor2
4072,16977,23364,immune,a_others,a_others,a_others,a_others,immune
4073,4340,13228,tumor,a_others,a_others,a_others,a_others,tumor2
4074,11163,17715,stroma,a_others,a_others,a_others,a_others,stroma2
4075,20244,13639,tumor,a_others,a_others,a_others,a_others,tumor1
4076,14956,22207,immune,a_others,a_others,a_others,a_others,immune
4077,17229,23219,immune,a_others,a_others,a_others,a_others,immune
4078,20242,12189,stroma,a_others,a_others,a_others,a_others,stroma2
4079,18490,21911,immune,a_others,a_others,a_others,a_others,immune
4080,14425,5089,immune,a_others,a_others,a_others,a_others,immune
4081,9889,10318,stroma,a_others,a_others,a_others,a_others,stroma2
4082,15940,5377,tumor,a_others,a_others,a_others,a_others,tumor2
4083,11653,8140,stroma,a_others,a_others,a_others,a_others,stroma2
4084,21773,22922,immune,a_others,a_others,a_others,a_others,immune
4085,14949,17564,immune,a_others,a_others,a_others,a_others,immune
4086,10388,6256,tumor,a_others,a_others,a_others,a_others,tumor2
4087,12920,11474,stroma,a_others,a_others,a_others,a_others,stroma1
4088,21508,14653,immune,a_others,a_others,a_others,a_others,immune
4089,16205,13936,tumor,tumor_5,a_others,a_others,a_others,tumor2
4090,21774,23502,tumor,a_others,a_others,a_others,a_others,tumor1
4091,7132,22944,tumor,a_others,a_others,a_others,a_others,tumor1
4092,12163,11330,tumor,a_others,a_others,a_others,a_others,tumor2
4093,4354,22513,immune,a_others,a_others,a_others,a_others,immune
4094,15462,22786,stroma,a_others,a_others,a_others,a_others,stroma2
4095,9899,16992,tumor,tumor_3,a_others,a_others,tumor,tumor1
4096,6112,16272,stroma,a_others,a_others,a_others,a_others,stroma2
4097,8379,13222,tumor,a_others,a_others,a_others,a_others,tumor2
4098,16217,21770,immune,a_others,a_others,a_others,a_others,immune
4099,6101,9019,tumor,a_others,a_others,a_others,a_others,tumor2
4100,5854,12646,tumor,a_others,a_others,a_others,a_others,tumor1
4101,10389,6836,tumor,a_others,a_others,a_others,a_others,tumor2
4102,11669,18875,tumor,a_others,a_others,a_others,a_others,tumor2
4103,21264,20311,stroma,a_others,a_others,a_others,a_others,stroma2
4104,9886,8287,tumor,a_others,a_others,a_others,a_others,tumor1
4105,8631,13077,stroma,a_others,a_others,a_others,a_others,stroma1
4106,22782,22920,immune,a_others,a_others,a_others,a_others,immune
4107,9402,21635,tumor,a_others,a_others,a_others,a_others,tumor1
4108,6359,12935,tumor,a_others,a_others,a_others,a_others,tumor2
4109,12911,5671,tumor,a_others,a_others,a_others,a_others,tumor2
4110,9884,7127,tumor,a_others,a_others,a_others,a_others,tumor2
4111,21269,23503,immune,a_others,a_others,a_others,a_others,immune
4112,15440,8859,immune,a_others,a_others,a_others,a_others,immune
4113,5359,19030,stroma,a_others,a_others,a_others,a_others,stroma1
4114,22508,8848,stroma,a_others,a_others,a_others,a_others,stroma2
4115,14700,19741,stroma,a_others,a_others,a_others,a_others,stroma2
4116,7121,16271,immune,a_others,a_others,a_others,a_others,immune
4117,11405,11477,tumor,a_others,a_others,a_others,a_others,tumor2
4118,5598,10760,tumor,a_others,a_others,a_others,a_others,tumor2
4119,18722,8709,stroma,a_others,a_others,a_others,a_others,stroma2
4120,19998,18137,immune,a_others,a_others,a_others,a_others,immune
4121,8383,16124,tumor,a_others,a_others,a_others,a_others,tumor2
4122,4848,15259,tumor,a_others,a_others,a_others,a_others,tumor1
4123,11411,14959,tumor,a_others,a_others,a_others,a_others,tumor2
4124,19490,16107,immune,immune_1,immune_1,a_others,a_others,immune
4125,8129,15109,tumor,a_others,a_others,a_others,a_others,tumor1
4126,9893,12640,tumor,a_others,a_others,a_others,a_others,tumor1
